outcome,event_month,coef,std_error,t_stat,p_value,ci_low_95,ci_high_95,baseline_month_omitted,pretrend_joint_wald_stat,pretrend_joint_p_value,mean_pre_event_coef,mean_post_event_coef,cumulative_post_coef_0_6,cumulative_post_coef_0_12
issues_opened,2,4.14157653967629,3.697906069801359,1.1199788370770498,0.263630707584267,-3.1063193571343737,11.389472436486955,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,3,2.6450657035025062,2.6836799454057862,0.9856114578903553,0.32512876260216705,-2.6149469894928346,7.9050783964978475,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,4,6.680382829573764,3.293533753680078,2.028332887771179,0.04342147618688563,0.22505667236081184,13.135708986786717,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,5,7.920096624296584,4.953836213766434,1.5987804768932568,0.11093623842362899,-1.7894223546856258,17.629615603278793,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,6,8.869271220644597,2.0872831284339566,4.249194131751077,2.877694113645468e-05,4.778196288914042,12.960346152375152,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,7,21.624017663369962,3.1835623656110266,6.792396435186413,6.049782896866418e-11,15.38423542677235,27.863799899967574,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,8,11.729874846343305,2.9342557924333867,3.9975638376829057,8.086727225165014e-05,5.978733493173867,17.481016199512744,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,9,10.05184443734975,9.783757969411539,1.027401175374163,0.30507042664579687,-9.124321182696868,29.228010057396368,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,10,8.949946170921578,2.6578151389653537,3.3674073263069957,0.0008591433179006014,3.7406284985494844,14.159263843293672,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,11,4.978819624155094,2.3277354538408352,2.1389112821819545,0.033261000086423964,0.4164581346270575,9.54118111368313,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,12,5.702113231584287,3.9881879577831016,1.429750375845851,0.15384328513087908,-2.1147351656705924,13.518961628839165,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,13,2.3806794361532524,3.7635305141911033,0.6325654667011336,0.5275057776345313,-4.995840371661309,9.757199243967815,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,14,-0.1649506403126067,4.6441898945926114,-0.035517634734243825,0.9716909246226146,-9.267562833714125,8.93766155308891,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,15,-3.700153620904671,4.146621580702041,-0.8923297071825443,0.37294107133333965,-11.82753191908067,4.427224677271329,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,16,0.6102383574280138,5.096469450959537,0.11973746988969418,0.9047723443907123,-9.378841766452679,10.599318481308705,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,17,-5.435210755862631,3.090557992705633,-1.758650304796374,0.0796702458782097,-11.492704421565671,0.6222829098404095,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
issues_opened,18,-6.673520572326992,3.773217127934075,-1.7686553267558447,0.0779812870749168,-14.069026143077778,0.7219849984237952,-1,-4.217987573823294e+17,1.0,-5.99370659261094,4.1304928867532595,28.425666670413584,91.46228264413757
median_close_days,-12,-1.3109530325550525,1.381587436357163,-0.9488744599557503,0.34345851473833156,-4.018864407815092,1.3969583427049868,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-11,-1.3806053236075646,1.5437723494834739,-0.8943062907361291,0.37188461937278783,-4.406399128595173,1.6451884813800441,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-10,-0.9614450344603378,0.7327506532229257,-1.312103960919754,0.19050167333324186,-2.397636314777272,0.4747462458565965,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-9,0.29584391578903696,0.6656084212807575,0.4444714134171813,0.6570265892643623,-1.0087485899212478,1.6004364214993216,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-8,-1.3753964933764786,0.6814374118268341,-2.018375377555573,0.044453871145052615,-2.7110138205570733,-0.03977916619588373,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-7,-1.3018923919379526,0.9543064364238673,-1.3642288705676304,0.173531894026129,-3.1723330073287324,0.5685482234528272,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-6,-0.7488866077818551,0.7965291687131669,-0.9401872990937912,0.3478881035767971,-2.310083778459662,0.812310562895952,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-5,-0.6201607018955544,1.289086654394358,-0.48108534812729087,0.6308112626072231,-3.146770544508496,1.9064491407173874,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-4,0.08790601844178603,1.8059043017969119,0.04867700816389758,0.9612095267211553,-3.451666413080161,3.6274784499637334,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-3,0.45067442610603065,0.49270043820495685,0.9147027101253684,0.3610922387974771,-0.5150184327756848,1.416367284987746,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,-2,-3.371400516583716,0.5522624057557131,-6.1047076198683285,3.2254332538173003e-09,-4.4538348318649135,-2.288966201302519,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,0,0.8939062539111011,1.0239532252763097,0.8729952031450304,0.3833733312818275,-1.113042067630466,2.9008545754526684,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,1,2.640198247803083,0.9036643511385544,2.921658074125218,0.0037498362002752472,0.8690161195715167,4.41138037603465,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,2,-0.07651722428569337,0.8518502328644887,-0.08982473835616787,0.9284872380007139,-1.7461436807000912,1.5931092321287046,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,3,0.3752821418283715,1.1694004938865803,0.32091840544815947,0.7484986851849293,-1.9167428261893256,2.667307109846069,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,4,-0.4662926172108313,1.3945489638026236,-0.3343680496806333,0.7383386352671746,-3.199608586263974,2.267023351842311,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,5,1.1861017867915575,0.5069371522806383,2.3397412903265304,0.019961701249048502,0.19250496832150654,2.1796986052616085,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,6,1.8722048167310572,1.4380826683930916,1.3018756556068172,0.19397111189832916,-0.9464372133194023,4.6908468467815165,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,7,0.542024135316349,1.2836179119630966,0.42226283247123453,0.6731397311029024,-1.9738669721313205,3.057915242764018,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,8,-1.4444774639364253,0.6753326683460346,-2.1389124673534785,0.03326090321705055,-2.7681294938946532,-0.12082543397819756,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,9,0.18677676774119922,0.9605588621922354,0.1944459367278419,0.8459601084392625,-1.695918602155582,2.0694721376379808,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,10,0.3677859587981833,0.6340869773042135,0.5800244634605263,0.5623393659655935,-0.875024516718075,1.6105964343144417,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,11,0.6907673464442419,1.0164824200574576,0.6795664468109499,0.49731009847506247,-1.301538196868375,2.6830728897568585,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,12,1.0840598716687706,0.8965333563646938,1.2091684754089556,0.22756305515870712,-0.6731455068060292,2.8412652501435707,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,13,0.23345718927190592,1.3986855113822514,0.16691185214408333,0.8675533724080291,-2.507966413037307,2.9748807915811186,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,14,0.09201306515686099,1.1228989510780345,0.08194242684840361,0.9347478770687192,-2.1088688789560868,2.2928950092698086,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,15,-1.418751960774549,0.6722252742813738,-2.1105305245942017,0.03565135900146732,-2.7363134983660418,-0.10119042318305627,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,16,-1.229501134024172,1.0613230143357502,-1.1584608242888987,0.2476098224971539,-3.3096942421222426,0.8506919740738985,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,17,-0.6570035129483885,1.1354701827453173,-0.5786180235573413,0.5632869378622067,-2.8825250711292107,1.5685180452324334,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
median_close_days,18,-0.44976771575354335,1.2112939997907635,-0.3713117672763469,0.710670963967933,-2.8239039553434395,1.924368523836353,-1,4.95297705137437e+16,0.0,-0.9305741583510599,0.23275083960679369,6.424883405568646,7.851820021600965
